date,area,town,daily_cases,avg_cases,std_daily_cases,std_avg_cases
2020/4/6,South,Be'er Sheva,0,8.571429,0,4.070100905
2020/4/7,South,Be'er Sheva,0,6.428571,0,3.052575322
2020/4/8,South,Be'er Sheva,0,6.428571,0,3.052575322
2020/4/9,South,Be'er Sheva,0,4.285714,0,2.035050215
2020/4/10,South,Be'er Sheva,15,4.285714,7.122676227,2.035050215
2020/4/11,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/12,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/13,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/14,South,Be'er Sheva,15,4.285714,7.122676227,2.035050215
2020/4/15,South,Be'er Sheva,0,4.285714,0,2.035050215
2020/4/16,South,Be'er Sheva,0,4.285714,0,2.035050215
2020/4/17,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/18,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/19,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/20,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/4/21,South,Be'er Sheva,0,0,0,0
2020/4/22,South,Be'er Sheva,0,0,0,0
2020/4/23,South,Be'er Sheva,0,0,0,0
2020/4/24,South,Be'er Sheva,0,0,0,0
2020/4/25,South,Be'er Sheva,0,0,0,0
2020/4/26,South,Be'er Sheva,0,0,0,0
2020/4/27,South,Be'er Sheva,0,0,0,0
2020/4/28,South,Be'er Sheva,0,0,0,0
2020/4/29,South,Be'er Sheva,0,0,0,0
2020/4/30,South,Be'er Sheva,0,0,0,0
2020/5/1,South,Be'er Sheva,0,0,0,0
2020/5/2,South,Be'er Sheva,0,0,0,0
2020/5/3,South,Be'er Sheva,0,0,0,0
2020/5/4,South,Be'er Sheva,0,0,0,0
2020/5/5,South,Be'er Sheva,0,0,0,0
2020/5/6,South,Be'er Sheva,0,0,0,0
2020/5/7,South,Be'er Sheva,0,0,0,0
2020/5/8,South,Be'er Sheva,0,0,0,0
2020/5/9,South,Be'er Sheva,0,0,0,0
2020/5/10,South,Be'er Sheva,0,0,0,0
2020/5/11,South,Be'er Sheva,0,0,0,0
2020/5/12,South,Be'er Sheva,0,0,0,0
2020/5/13,South,Be'er Sheva,0,0,0,0
2020/5/14,South,Be'er Sheva,0,0,0,0
2020/5/15,South,Be'er Sheva,0,0,0,0
2020/5/16,South,Be'er Sheva,0,0,0,0
2020/5/17,South,Be'er Sheva,0,0,0,0
2020/5/18,South,Be'er Sheva,0,0,0,0
2020/5/19,South,Be'er Sheva,0,0,0,0
2020/5/20,South,Be'er Sheva,0,0,0,0
2020/5/21,South,Be'er Sheva,0,0,0,0
2020/5/22,South,Be'er Sheva,0,0,0,0
2020/5/23,South,Be'er Sheva,0,0,0,0
2020/5/24,South,Be'er Sheva,0,0,0,0
2020/5/25,South,Be'er Sheva,0,0,0,0
2020/5/26,South,Be'er Sheva,0,0,0,0
2020/5/27,South,Be'er Sheva,0,0,0,0
2020/5/28,South,Be'er Sheva,0,0,0,0
2020/5/29,South,Be'er Sheva,0,0,0,0
2020/5/30,South,Be'er Sheva,0,0,0,0
2020/5/31,South,Be'er Sheva,0,0,0,0
2020/6/1,South,Be'er Sheva,15,2.142857,7.122676227,1.017525107
2020/6/2,South,Be'er Sheva,0,2.142857,0,1.017525107
2020/6/3,South,Be'er Sheva,1,2.285714,0.474845082,1.085360051
2020/6/4,South,Be'er Sheva,1,2.428571,0.474845082,1.153194995
2020/6/5,South,Be'er Sheva,0,2.428571,0,1.153194995
2020/6/6,South,Be'er Sheva,0,2.428571,0,1.153194995
2020/6/7,South,Be'er Sheva,2,2.714286,0.949690164,1.288865358
2020/6/8,South,Be'er Sheva,0,0.5714286,0,0.27134006
2020/6/9,South,Be'er Sheva,2,0.8571429,0.949690164,0.40701009
2020/6/10,South,Be'er Sheva,17,3.142857,8.07236639,1.492370189
2020/6/11,South,Be'er Sheva,0,3,0,1.424535245
2020/6/12,South,Be'er Sheva,17,5.428571,8.07236639,2.577730241
2020/6/13,South,Be'er Sheva,1,5.571429,0.474845082,2.645565659
2020/6/14,South,Be'er Sheva,0,5.285714,0,2.509895297
2020/6/15,South,Be'er Sheva,15,7.428571,7.122676227,3.527420404
2020/6/16,South,Be'er Sheva,2,7.428571,0.949690164,3.527420404
2020/6/17,South,Be'er Sheva,1,5.142857,0.474845082,2.442060353
2020/6/18,South,Be'er Sheva,1,5.285714,0.474845082,2.509895297
2020/6/19,South,Be'er Sheva,17,5.285714,8.07236639,2.509895297
2020/6/20,South,Be'er Sheva,1,5.285714,0.474845082,2.509895297
2020/6/21,South,Be'er Sheva,1,5.428571,0.474845082,2.577730241
2020/6/22,South,Be'er Sheva,0,3.285714,0,1.560205133
2020/6/23,South,Be'er Sheva,3,3.428571,1.424535245,1.628040077
2020/6/24,South,Be'er Sheva,4,3.857143,1.899380327,1.831545383
2020/6/25,South,Be'er Sheva,17,6.142857,8.07236639,2.916905435
2020/6/26,South,Be'er Sheva,2,4,0.949690164,1.899380327
2020/6/27,South,Be'er Sheva,3,4.285714,1.424535245,2.035050215
2020/6/28,South,Be'er Sheva,3,4.571429,1.424535245,2.170720577
2020/6/29,South,Be'er Sheva,1,4.714286,0.474845082,2.238555521
2020/6/30,South,Be'er Sheva,4,4.857143,1.899380327,2.306390465
2020/7/1,South,Be'er Sheva,4,4.857143,1.899380327,2.306390465
2020/7/2,South,Be'er Sheva,7,3.428571,3.323915573,1.628040077
2020/7/3,South,Be'er Sheva,2,3.428571,0.949690164,1.628040077
2020/7/4,South,Be'er Sheva,2,3.285714,0.949690164,1.560205133
2020/7/5,South,Be'er Sheva,4,3.428571,1.899380327,1.628040077
2020/7/6,South,Be'er Sheva,7,4.285714,3.323915573,2.035050215
2020/7/7,South,Be'er Sheva,23,7,10.92143688,3.323915573
2020/7/8,South,Be'er Sheva,3,6.857143,1.424535245,3.256080629
2020/7/9,South,Be'er Sheva,4,6.428571,1.899380327,3.052575322
2020/7/10,South,Be'er Sheva,5,6.857143,2.374225409,3.256080629
2020/7/11,South,Be'er Sheva,7,7.571429,3.323915573,3.595255823
2020/7/12,South,Be'er Sheva,9,8.285714,4.273605736,3.934430542
2020/7/13,South,Be'er Sheva,13,9.142857,6.172986063,4.34144068
2020/7/14,South,Be'er Sheva,8,7,3.798760654,3.323915573
2020/7/15,South,Be'er Sheva,11,8.142857,5.2232959,3.866595598
2020/7/16,South,Be'er Sheva,9,8.857143,4.273605736,4.205770792
2020/7/17,South,Be'er Sheva,14,10.14286,6.647831145,4.816287186
2020/7/18,South,Be'er Sheva,17,11.57143,8.07236639,5.494636625
2020/7/19,South,Be'er Sheva,16,12.57143,7.597521309,5.969481707
2020/7/20,South,Be'er Sheva,16,13,7.597521309,6.172986063
2020/7/21,South,Be'er Sheva,24,15.28571,11.39628196,7.258344215
2020/7/22,South,Be'er Sheva,45,20.14286,21.36802868,9.564738004
2020/7/23,South,Be'er Sheva,41,24.71429,19.46864835,11.73545906
2020/7/24,South,Be'er Sheva,29,26.85714,13.77050737,12.75298084
2020/7/25,South,Be'er Sheva,20,27.28571,9.496901636,12.9564852
2020/7/26,South,Be'er Sheva,26,28.71429,12.34597213,13.63483938
2020/7/27,South,Be'er Sheva,34,31.28571,16.14473278,14.85586552
2020/7/28,South,Be'er Sheva,39,33.42857,18.51895819,15.87339206
2020/7/29,South,Be'er Sheva,48,33.85714,22.79256393,16.07689641
2020/7/30,South,Be'er Sheva,23,31.28571,10.92143688,14.85586552
2020/7/31,South,Be'er Sheva,22,30.28571,10.4465918,14.38102044
2020/8/1,South,Be'er Sheva,3,27.85714,1.424535245,13.22782592
2020/8/2,South,Be'er Sheva,10,25.57143,4.748450818,12.14246777
2020/8/3,South,Be'er Sheva,18,23.28571,8.547211472,11.05710487
2020/8/4,South,Be'er Sheva,32,22.28571,15.19504262,10.58225979
2020/8/5,South,Be'er Sheva,22,18.57143,10.4465918,8.818552197
2020/8/6,South,Be'er Sheva,14,17.28571,6.647831145,8.208034379
2020/8/7,South,Be'er Sheva,14,16.14286,6.647831145,7.665357677
2020/8/8,South,Be'er Sheva,16,18,7.597521309,8.547211472
2020/8/9,South,Be'er Sheva,12,18.28571,5.698140982,8.682879461
2020/8/10,South,Be'er Sheva,27,19.57143,12.82081721,9.293397279
2020/8/11,South,Be'er Sheva,26,18.71429,12.34597213,8.886388566
2020/8/12,South,Be'er Sheva,20,18.42857,9.496901636,8.750715829
2020/8/13,South,Be'er Sheva,8,17.57143,3.798760654,8.343707116
2020/8/14,South,Be'er Sheva,11,17.14286,5.2232959,8.140202759
2020/8/15,South,Be'er Sheva,7,15.85714,3.323915573,7.52968494
2020/8/16,South,Be'er Sheva,11,15.71429,5.2232959,7.46185332
2020/8/17,South,Be'er Sheva,26,15.57143,12.34597213,7.394016952
2020/8/18,South,Be'er Sheva,29,16,13.77050737,7.597521309
2020/8/19,South,Be'er Sheva,27,17,12.82081721,8.07236639
2020/8/20,South,Be'er Sheva,16,18.14286,7.597521309,8.615047841
2020/8/21,South,Be'er Sheva,21,19.57143,9.971746718,9.293397279
2020/8/22,South,Be'er Sheva,13,20.42857,6.172986063,9.700405993
2020/8/23,South,Be'er Sheva,12,20.57143,5.698140982,9.768242361
2020/8/24,South,Be'er Sheva,29,21,13.77050737,9.971746718
2020/8/25,South,Be'er Sheva,25,20.42857,11.87112704,9.700405993
2020/8/26,South,Be'er Sheva,24,20,11.39628196,9.496901636
2020/8/27,South,Be'er Sheva,24,21.14286,11.39628196,10.03958309
2020/8/28,South,Be'er Sheva,16,20.42857,7.597521309,9.700405993
2020/8/29,South,Be'er Sheva,3,19,1.424535245,9.022056554
2020/8/30,South,Be'er Sheva,14,19.28571,6.647831145,9.157724542
2020/8/31,South,Be'er Sheva,25,18.71429,11.87112704,8.886388566
2020/9/1,South,Be'er Sheva,41,21,19.46864835,9.971746718
2020/9/2,South,Be'er Sheva,51,24.85714,24.21709917,11.80329068
2020/9/3,South,Be'er Sheva,48,28.28571,22.79256393,13.43133028
2020/9/4,South,Be'er Sheva,39,31.57143,18.51895819,14.99153826
2020/9/5,South,Be'er Sheva,10,32.57143,4.748450818,15.46638334
2020/9/6,South,Be'er Sheva,17,33,8.07236639,15.6698877
2020/9/7,South,Be'er Sheva,65,38.71429,30.86493032,18.3832902
2020/9/8,South,Be'er Sheva,36,38,17.09442294,18.04411311
2020/9/9,South,Be'er Sheva,40,36.42857,18.99380327,17.2979273
2020/9/10,South,Be'er Sheva,106,44.71429,50.33357867,21.23236069
2020/9/11,South,Be'er Sheva,89,51.85714,42.26121228,24.62410788
2020/9/12,South,Be'er Sheva,37,55.71429,17.56926803,26.45565659
2020/9/13,South,Be'er Sheva,53,60.85714,25.16678933,28.89771362
2020/9/14,South,Be'er Sheva,103,66.28571,48.90904342,31.47544339
2020/9/15,South,Be'er Sheva,104,76,49.38388851,36.08822622
2020/9/16,South,Be'er Sheva,116,86.85714,55.08202949,41.24368575
2020/9/17,South,Be'er Sheva,138,91.42857,65.52862129,43.4144068
2020/9/18,South,Be'er Sheva,124,96.42857,58.88079014,45.78863221
2020/9/19,South,Be'er Sheva,89,103.8571,42.26121228,49.31603314
2020/9/20,South,Be'er Sheva,28,100.2857,13.29566229,47.62017142
2020/9/21,South,Be'er Sheva,104,100.4286,49.38388851,47.68802678
2020/9/22,South,Be'er Sheva,167,109.4286,79.29912866,51.96163252
2020/9/23,South,Be'er Sheva,152,114.5714,72.17645243,54.4036658
2020/9/24,South,Be'er Sheva,190,122,90.22056554,57.93109998
2020/9/25,South,Be'er Sheva,153,126.1429,72.65129751,59.89833567
2020/9/26,South,Be'er Sheva,94,126.8571,44.63543769,60.23747003
2020/9/27,South,Be'er Sheva,112,138.8571,53.18264916,65.93561101
2020/9/28,South,Be'er Sheva,21,127,9.971746718,60.30532539
2020/9/29,South,Be'er Sheva,75,113.8571,35.61338113,54.06448396
2020/9/30,South,Be'er Sheva,140,112.1429,66.47831145,53.25050452
2020/10/1,South,Be'er Sheva,144,105.5714,68.37769178,50.13006007
2020/10/2,South,Be'er Sheva,136,103.1429,64.57893112,48.97689879
2020/10/3,South,Be'er Sheva,38,95.14286,18.04411311,45.17811914
2020/10/4,South,Be'er Sheva,62,88,29.44039507,41.7863672
2020/10/5,South,Be'er Sheva,86,97.28571,40.83667703,46.19564092
2020/10/6,South,Be'er Sheva,73,97,34.66369097,46.05997293
2020/10/7,South,Be'er Sheva,71,87.14286,33.71400081,41.37935848
2020/10/8,South,Be'er Sheva,62,75.42857,29.44039507,35.81688549
2020/10/9,South,Be'er Sheva,49,63,23.26740901,29.91524015
2020/10/10,South,Be'er Sheva,10,59,4.748450818,28.01585983
2020/10/11,South,Be'er Sheva,18,52.71429,8.547211472,25.03112135
2020/10/12,South,Be'er Sheva,54,48.14286,25.64163442,22.86040029
2020/10/13,South,Be'er Sheva,40,43.42857,18.99380327,20.62184287
2020/10/14,South,Be'er Sheva,26,37,12.34597213,17.56926803
2020/10/15,South,Be'er Sheva,22,31.28571,10.4465918,14.85586552
2020/10/16,South,Be'er Sheva,17,26.71429,8.07236639,12.68514922
2020/10/17,South,Be'er Sheva,3,25.71429,1.424535245,12.21030414
2020/10/18,South,Be'er Sheva,9,24.42857,4.273605736,11.59978632
2020/10/19,South,Be'er Sheva,28,20.71429,13.29566229,9.836078729
2020/10/20,South,Be'er Sheva,18,17.57143,8.547211472,8.343707116
2020/10/21,South,Be'er Sheva,17,16.28571,8.07236639,7.733189297
2020/10/22,South,Be'er Sheva,17,15.57143,8.07236639,7.394016952
2020/10/23,South,Be'er Sheva,8,14.28571,3.798760654,6.783499133
2020/10/24,South,Be'er Sheva,4,14.42857,1.899380327,6.851335502
2020/10/25,South,Be'er Sheva,12,14.85714,5.698140982,7.054839858
2020/10/26,South,Be'er Sheva,14,12.85714,6.647831145,6.105149695
2020/10/27,South,Be'er Sheva,11,11.85714,5.2232959,5.630304613
2020/10/28,South,Be'er Sheva,18,12,8.547211472,5.698140982
2020/10/29,South,Be'er Sheva,9,10.85714,4.273605736,5.155459531
2020/10/30,South,Be'er Sheva,16,12,7.597521309,5.698140982
2020/10/31,South,Be'er Sheva,0,11.42857,0,5.426800256
2020/11/1,South,Be'er Sheva,19,12.42857,9.022056554,5.901645338
2020/11/2,South,Be'er Sheva,19,13.14286,9.022056554,6.240822432
2020/11/3,South,Be'er Sheva,21,14.57143,9.971746718,6.91917187
2020/11/4,South,Be'er Sheva,21,15,9.971746718,7.122676227
2020/11/5,South,Be'er Sheva,18,16.28571,8.547211472,7.733189297
2020/11/6,South,Be'er Sheva,8,15.14286,3.798760654,7.190512595
2020/11/7,South,Be'er Sheva,7,16.14286,3.323915573,7.665357677
2020/11/8,South,Be'er Sheva,7,14.42857,3.323915573,6.851335502
2020/11/9,South,Be'er Sheva,11,13.28571,5.2232959,6.308654052
2020/11/10,South,Be'er Sheva,11,11.85714,5.2232959,5.630304613
2020/11/11,South,Be'er Sheva,10,10.28571,4.748450818,4.884118806
2020/11/12,South,Be'er Sheva,12,9.428571,5.698140982,4.477110568
2020/11/13,South,Be'er Sheva,5,9,2.374225409,4.273605736
2020/11/14,South,Be'er Sheva,3,8.428571,1.424535245,4.002265486
2020/11/15,South,Be'er Sheva,13,9.285714,6.172986063,4.409275624
2020/11/16,South,Be'er Sheva,20,10.57143,9.496901636,5.019791543
2020/11/17,South,Be'er Sheva,10,10.42857,4.748450818,4.951955175
2020/11/18,South,Be'er Sheva,7,10,3.323915573,4.748450818
2020/11/19,South,Be'er Sheva,6,9.142857,2.849070491,4.34144068
2020/11/20,South,Be'er Sheva,4,9,1.899380327,4.273605736
2020/11/21,South,Be'er Sheva,8,9.714286,3.798760654,4.61278093
2020/11/22,South,Be'er Sheva,10,9.285714,4.748450818,4.409275624
2020/11/23,South,Be'er Sheva,7,7.428571,3.323915573,3.527420404
2020/11/24,South,Be'er Sheva,21,9,9.971746718,4.273605736
2020/11/25,South,Be'er Sheva,19,10.71429,9.022056554,5.087627911
2020/11/26,South,Be'er Sheva,25,13.42857,11.87112704,6.37649042
2020/11/27,South,Be'er Sheva,21,15.85714,9.971746718,7.52968494
2020/11/28,South,Be'er Sheva,8,15.85714,3.798760654,7.52968494
2020/11/29,South,Be'er Sheva,9,15.71429,4.273605736,7.46185332
2020/11/30,South,Be'er Sheva,15,16.85714,7.122676227,8.004530022
2020/12/1,South,Be'er Sheva,18,16.42857,8.547211472,7.801025665
2020/12/2,South,Be'er Sheva,11,15.28571,5.2232959,7.258344215
2020/12/3,South,Be'er Sheva,18,14.28571,8.547211472,6.783499133
2020/12/4,South,Be'er Sheva,20,14.14286,9.496901636,6.715667513
2020/12/5,South,Be'er Sheva,10,14.42857,4.748450818,6.851335502
2020/12/6,South,Be'er Sheva,15,15.28571,7.122676227,7.258344215
2020/12/7,South,Be'er Sheva,32,17.71429,15.19504262,8.411543484
2020/12/8,South,Be'er Sheva,20,18,9.496901636,8.547211472
2020/12/9,South,Be'er Sheva,35,21.42857,16.61957786,10.17525107
2020/12/10,South,Be'er Sheva,35,23.85714,16.61957786,11.32844559
2020/12/11,South,Be'er Sheva,41,26.85714,19.46864835,12.75298084
2020/12/12,South,Be'er Sheva,6,26.28571,2.849070491,12.48164011
2020/12/13,South,Be'er Sheva,17,26.57143,8.07236639,12.61731285
2020/12/14,South,Be'er Sheva,36,27.14286,17.09442294,12.88865358
2020/12/15,South,Be'er Sheva,49,31.28571,23.26740901,14.85586552
2020/12/16,South,Be'er Sheva,30,30.57143,14.24535245,14.51669318
2020/12/17,South,Be'er Sheva,33,30.28571,15.6698877,14.38102044
2020/12/18,South,Be'er Sheva,48,31.28571,22.79256393,14.85586552
2020/12/19,South,Be'er Sheva,29,34.57143,13.77050737,16.41607351
2020/12/20,South,Be'er Sheva,27,36,12.82081721,17.09442294
2020/12/21,South,Be'er Sheva,51,38.14286,24.21709917,18.11194948
2020/12/22,South,Be'er Sheva,40,36.85714,18.99380327,17.50143166
2020/12/23,South,Be'er Sheva,49,39.57143,23.26740901,18.79029891
2020/12/24,South,Be'er Sheva,55,42.71429,26.1164795,20.28267053
2020/12/25,South,Be'er Sheva,54,43.57143,25.64163442,20.68967924
2020/12/26,South,Be'er Sheva,23,42.71429,10.92143688,20.28267053
2020/12/27,South,Be'er Sheva,34,43.71429,16.14473278,20.75751561
2020/12/28,South,Be'er Sheva,91,49.42857,43.21090244,23.47091336
2020/12/29,South,Be'er Sheva,111,59.57143,52.70780408,28.28720055
2020/12/30,South,Be'er Sheva,84,64.57143,39.88698687,30.66142596
2020/12/31,South,Be'er Sheva,96,70.42857,45.58512785,33.44266008
2021/1/1,South,Be'er Sheva,80,74.14286,37.87000175,35.09737798
2021/1/2,South,Be'er Sheva,54,78.57143,25.56225118,37.1937524
2021/1/3,South,Be'er Sheva,43,79.85714,20.35512594,37.8023754
2021/1/4,South,Be'er Sheva,101,81.28571,47.81087721,38.47862475
2021/1/5,South,Be'er Sheva,96,79.14286,45.4440021,37.46425309
2021/1/6,South,Be'er Sheva,114,83.42857,53.9647525,39.49300115
2021/1/7,South,Be'er Sheva,70,79.71429,33.13625153,37.73475377
2021/1/8,South,Be'er Sheva,155,90.42857,73.37312839,42.8066263
2021/1/9,South,Be'er Sheva,51,90,24.14212612,42.60375197
2021/1/10,South,Be'er Sheva,68,93.57143,32.18950149,44.29437772
2021/1/11,South,Be'er Sheva,168,103.1429,79.52700368,48.82527255
2021/1/12,South,Be'er Sheva,130,108,61.53875285,51.12450236
2021/1/13,South,Be'er Sheva,106,106.8571,50.17775232,50.58348205
2021/1/14,South,Be'er Sheva,98,110.8571,46.39075215,52.47698214
2021/1/15,South,Be'er Sheva,98,102.7143,46.39075215,48.62238401
2021/1/16,South,Be'er Sheva,70,105.4286,33.13625153,49.90726583
2021/1/17,South,Be'er Sheva,48,102.5714,22.72200105,48.55473872
2021/1/18,South,Be'er Sheva,90,91.42857,42.60375197,43.28000133
2021/1/19,South,Be'er Sheva,111,88.71429,52.54462743,41.99512897
2021/1/20,South,Be'er Sheva,155,95.71429,73.37312839,45.30875412
2021/1/21,South,Be'er Sheva,101,96.14286,47.81087721,45.51162846
2021/1/22,South,Be'er Sheva,105,97.14286,49.7043773,45.98500348
2021/1/23,South,Be'er Sheva,17,89.57143,8.047375372,42.40087764
2021/1/24,South,Be'er Sheva,45,89.14286,21.30187599,42.1980033
2021/1/25,South,Be'er Sheva,118,93.14286,55.85825258,44.09150339
2021/1/26,South,Be'er Sheva,102,91.85714,48.28425223,43.48287566
2021/1/27,South,Be'er Sheva,108,85.14286,51.12450236,40.30450322
2021/1/28,South,Be'er Sheva,100,85,47.33750219,40.23687686
2021/1/29,South,Be'er Sheva,125,87.85714,59.17187774,41.58937557
2021/1/30,South,Be'er Sheva,30,89.71429,14.20125066,42.46850399
2021/1/31,South,Be'er Sheva,72,93.57143,34.08300158,44.29437772
2021/2/1,South,Be'er Sheva,150,98.14286,71.00625328,46.4583785
2021/2/2,South,Be'er Sheva,110,99.28571,52.07125241,46.99937514
2021/2/3,South,Be'er Sheva,128,102.1429,60.5920028,48.35189752
2021/2/4,South,Be'er Sheva,116,104.4286,54.91150254,49.43389081
2021/2/5,South,Be'er Sheva,142,106.8571,67.21925311,50.58348205
2021/2/6,South,Be'er Sheva,43,108.7143,20.35512594,51.46263414
2021/2/7,South,Be'er Sheva,44,104.7143,20.82850096,49.56913406
2021/2/8,South,Be'er Sheva,153,105.1429,72.42637835,49.77202259
2021/2/9,South,Be'er Sheva,107,104.7143,50.65112734,49.56913406
2021/2/10,South,Be'er Sheva,108,101.8571,51.12450236,48.21660694
2021/2/11,South,Be'er Sheva,111,101.1429,52.54462743,47.8785225
2021/2/12,South,Be'er Sheva,104,95.71429,49.23100228,45.30875412
2021/2/13,South,Be'er Sheva,25,93.14286,11.83437555,44.09150339
2021/2/14,South,Be'er Sheva,55,94.71429,26.0356262,44.8353791
2021/2/15,South,Be'er Sheva,86,85.14286,40.71025188,40.30450322
2021/2/16,South,Be'er Sheva,105,84.85714,49.7043773,40.16925051
2021/2/17,South,Be'er Sheva,90,82.28571,42.60375197,38.95199977
2021/2/18,South,Be'er Sheva,58,74.71429,27.45575127,35.36787866
2021/2/19,South,Be'er Sheva,86,72.14286,40.71025188,34.15062793
2021/2/20,South,Be'er Sheva,23,71.85714,10.8876255,34.01537522
2021/2/21,South,Be'er Sheva,63,73,29.82262638,34.5563766
2021/2/22,South,Be'er Sheva,109,76.28571,51.59787739,36.11174964
2021/2/23,South,Be'er Sheva,122,78.71429,57.75175267,37.26137875
2021/2/24,South,Be'er Sheva,86,78.14286,40.71025188,36.99087806
2021/2/25,South,Be'er Sheva,105,84.85714,49.7043773,40.16925051
2021/2/26,South,Be'er Sheva,102,87.14286,48.28425223,41.25125326
2021/2/27,South,Be'er Sheva,36,89,17.04150079,42.13037695
2021/2/28,South,Be'er Sheva,69,89.85714,32.66287651,42.53612561
2021/3/1,South,Be'er Sheva,122,91.71429,57.75175267,43.41525404
2021/3/2,South,Be'er Sheva,165,97.85714,78.10687861,46.32312579
2021/3/3,South,Be'er Sheva,146,106.4286,69.1127532,50.38064086
2021/3/4,South,Be'er Sheva,125,109.2857,59.17187774,51.73312063
2021/3/5,South,Be'er Sheva,131,113.4286,62.01212787,53.69426601
2021/3/6,South,Be'er Sheva,38,113.7143,17.98825083,53.82950925
2021/3/7,South,Be'er Sheva,47,110.5714,22.24862603,52.3417389
2021/3/8,South,Be'er Sheva,161,116.1429,76.21337852,54.97914783
2021/3/9,South,Be'er Sheva,105,107.5714,49.7043773,50.92161383
2021/3/10,South,Be'er Sheva,84,98.71429,39.76350184,46.72887919
2021/3/11,South,Be'er Sheva,87,93.28571,41.1836269,44.15912501
2021/3/12,South,Be'er Sheva,77,85.57143,36.44987669,40.50737755
2021/3/13,South,Be'er Sheva,5,80.85714,2.366875109,38.27575042
2021/3/14,South,Be'er Sheva,24,77.57143,11.36100053,36.72037737
2021/3/15,South,Be'er Sheva,66,64,31.24275144,30.2960014
2021/3/16,South,Be'er Sheva,47,55.71429,22.24862603,26.37375325
2021/3/17,South,Be'er Sheva,38,49.14286,17.98825083,23.26300243
2021/3/18,South,Be'er Sheva,39,42.28571,18.46162585,20.0169989
2021/3/19,South,Be'er Sheva,39,36.85714,18.46162585,17.44724945
2021/3/20,South,Be'er Sheva,12,37.85714,5.680500263,17.92062448
2021/3/21,South,Be'er Sheva,5,35.14286,2.366875109,16.63575212
2021/3/22,South,Be'er Sheva,37,31,17.51487581,14.67462568
2021/3/23,South,Be'er Sheva,31,28.71429,14.67462568,13.59262766
2021/3/24,South,Be'er Sheva,11,24.85714,5.207125241,11.76674919
2021/3/25,South,Be'er Sheva,23,22.57143,10.8876255,10.68475117
2021/3/26,South,Be'er Sheva,20,19.85714,9.467500438,9.399874082
2021/3/27,South,Be'er Sheva,5,18.85714,2.366875109,8.92649906
2021/3/28,South,Be'er Sheva,1,18.28571,0.473375022,8.655998372
2021/3/29,South,Be'er Sheva,13,14.85714,6.153875285,7.032998973
2021/3/30,South,Be'er Sheva,16,12.71429,7.57400035,6.018627307
2021/3/31,South,Be'er Sheva,13,13,6.153875285,6.153875285
2021/4/1,South,Be'er Sheva,9,11,4.260375197,5.207125241
2021/4/2,South,Be'er Sheva,21,11.14286,9.94087546,5.274751596
2021/4/3,South,Be'er Sheva,2,10.71429,0.946750044,5.071877263
2021/4/4,South,Be'er Sheva,3,11,1.420125066,5.207125241
2021/4/5,South,Be'er Sheva,14,11.14286,6.627250307,5.274751596
2021/4/6,South,Be'er Sheva,14,10.85714,6.627250307,5.139498885
2021/4/7,South,Be'er Sheva,9,10.28571,4.260375197,4.868998196
2021/4/8,South,Be'er Sheva,5,9.714286,2.366875109,4.598500348
2021/4/9,South,Be'er Sheva,8,7.857143,3.787000175,3.71937524
2021/4/10,South,Be'er Sheva,0,7.571429,0,3.584125369
2021/4/11,South,Be'er Sheva,1,7.285714,0.473375022,3.448875024
2021/4/12,South,Be'er Sheva,6,6.142857,2.840250131,2.907875067
2021/4/13,South,Be'er Sheva,11,5.714286,5.207125241,2.70500026
2021/4/14,South,Be'er Sheva,11,6,5.207125241,2.840250131
2021/4/15,South,Be'er Sheva,5,6,2.366875109,2.840250131
2021/4/16,South,Be'er Sheva,4,5.428571,1.893500088,2.569749916
2021/4/17,South,Be'er Sheva,4,6,1.893500088,2.840250131
2021/4/18,South,Be'er Sheva,8,7,3.787000175,3.313625153
2021/4/19,South,Be'er Sheva,9,7.428571,4.260375197,3.51649996
2021/4/20,South,Be'er Sheva,11,7.428571,5.207125241,3.51649996
2021/4/21,South,Be'er Sheva,2,6.142857,0.946750044,2.907875067
2021/4/22,South,Be'er Sheva,6,6.285714,2.840250131,2.975500002
2021/4/23,South,Be'er Sheva,4,6.285714,1.893500088,2.975500002
2021/4/24,South,Be'er Sheva,3,6.142857,1.420125066,2.907875067
2021/4/25,South,Be'er Sheva,2,5.285714,0.946750044,2.50212498
2021/4/26,South,Be'er Sheva,3,4.428571,1.420125066,2.096374894
2021/4/27,South,Be'er Sheva,3,3.285714,1.420125066,1.555374937
2021/4/28,South,Be'er Sheva,0,3,0,1.420125066
2021/4/29,South,Be'er Sheva,2,2.428571,0.946750044,1.14962485
2021/4/30,South,Be'er Sheva,2,2.142857,0.946750044,1.014374979
2021/5/1,South,Be'er Sheva,0,1.714286,0,0.811500173
2021/5/2,South,Be'er Sheva,1,1.571429,0.473375022,0.743875237
2021/5/3,South,Be'er Sheva,3,1.571429,1.420125066,0.743875237
2021/5/4,South,Be'er Sheva,0,1.142857,0,0.540999957
2021/5/5,South,Be'er Sheva,9,2.428571,4.260375197,1.14962485
2021/5/6,South,Be'er Sheva,5,2.857143,2.366875109,1.35250013
